qid,split,y,last_ent_tail_vec,last_lp_tail_vec
tqa:c81ccb60b473,val,0,"[1.019137978553772, 0.09125012159347534, 0.6831571459770203, 1.274095058441162, 1.1615432500839233, 0.8182926177978516, 1.2732741832733154, 0.31887996196746826, 0.8673082590103149, 0.010191571898758411, 0.9002237319946289, 0.007326160091906786, 0.5543096661567688, 0.006242197938263416, 0.9801700115203857, 1.1708614826202393, 0.17635782063007355, 0.0005699867033399642, 1.3233330249786377, 1.9421803951263428, 0.1637004166841507, 0.00027375906938686967, 2.784320831298828, 1.3695396184921265, 0.5675725936889648, 1.665287971496582, 0.04953516647219658, 1.3071995973587036, 1.0924665927886963, 3.0871896743774414, 2.436962604522705, 0.5672732591629028]","[-0.19124265015125275, -0.012526758946478367, -0.1460849642753601, -0.5326029658317566, -0.5169912576675415, -0.2518737316131592, -0.35724908113479614, -0.06315012276172638, -0.3076394200325012, -0.0009714413317851722, -1.0167999267578125, -0.000633992429357022, -0.13230392336845398, -0.0006403064471669495, -0.43748658895492554, -0.3656485676765442, -0.02806152030825615, -4.5060096454108134e-05, -0.6510775089263916, -0.8334355354309082, -0.02161400020122528, -2.2053474822314456e-05, -1.242940068244934, -0.30889755487442017, -0.12806318700313568, -0.6813187003135681, -0.006015884689986706, -0.3574337959289551, -0.3903898596763611, -1.4000848531723022, -0.7992702722549438, -0.13985976576805115]"
tqa:055b6a05ff74,train,1,"[3.143766403198242, 1.8173978328704834, 1.9223277568817139, 1.064173936843872, 0.006005197763442993, 3.65872859954834, 1.1343106031417847, 1.7458751201629639, 0.15553918480873108, 0.6782163381576538, 1.1932313442230225, 1.2113763093948364, 2.699093818664551, 1.833366870880127, 0.14007467031478882, 1.57859468460083, 1.6980290412902832, 2.4935946464538574, 1.128551959991455, 0.5745681524276733, 3.0300307273864746, 0.7257823944091797, 1.3352670669555664, 0.021239403635263443, 0.8414807915687561, 0.22016796469688416, 0.4067426025867462, 1.6549735069274902, 1.3117457628250122, 1.4105185270309448, 0.3302650451660156, 0.0008242044714279473]","[-1.8865281343460083, -0.9241358041763306, -1.0224741697311401, -0.3172101378440857, -0.00045313104055821896, -1.6258786916732788, -0.372514009475708, -1.1019660234451294, -0.022136619314551353, -0.2810893654823303, -0.615342915058136, -0.3439926207065582, -0.9405611157417297, -0.4080081880092621, -0.020545287057757378, -0.9337395429611206, -0.45003199577331543, -1.0829288959503174, -0.7286999225616455, -0.1674242615699768, -1.1272845268249512, -0.3851516544818878, -0.27777770161628723, -0.0022129351273179054, -0.23835331201553345, -0.037650007754564285, -0.10324399173259735, -1.0374491214752197, -0.9760410189628601, -1.3453168869018555, -0.06963784247636795, -5.638440416078083e-05]"
tqa:7f22ac5e99e2,train,1,"[0.32082003355026245, 0.19508548080921173, 0.07778452336788177, 0.9516215324401855, 0.6814959645271301, 0.04284142702817917, 0.18678247928619385, 0.3848299980163574, 0.5090762376785278, 0.2774084210395813, 0.801231324672699, 1.6016474962234497, 0.3564443588256836, 1.7628053426742554, 0.08544822037220001, 0.5643430352210999, 0.8111611604690552, 1.100852370262146, 0.1933138370513916, 0.09298838675022125, 0.8840791583061218, 0.0018620715709403157, 0.00050878687761724, 0.0037833950482308865, 0.005906876176595688, 0.35247838497161865, 0.9359676837921143, 0.10142303258180618, 0.004594865720719099, 2.042205572128296, 0.529748260974884, 4.097188949584961]","[-0.07373380661010742, -0.03049337863922119, -0.010578982532024384, -0.42364421486854553, -0.25115594267845154, -0.004943884909152985, -0.03911750763654709, -0.09169640392065048, -0.09967628866434097, -0.047304917126894, -0.3347237706184387, -0.32900798320770264, -0.05152636766433716, -0.8531832695007324, -0.012553717941045761, -0.11186443269252777, -0.27179229259490967, -0.5647516250610352, -0.029396498575806618, -0.011583570390939713, -0.35786595940589905, -0.00014327930693980306, -3.969590397900902e-05, -0.0003636414185166359, -0.0005844315164722502, -0.10829328000545502, -0.5986475348472595, -0.009951737709343433, -0.0004048719711136073, -1.280566692352295, -0.14506229758262634, -2.1052651405334473]"
tqa:5e8b50a714eb,train,1,"[0.8197469115257263, 0.5671985745429993, 1.3194183111190796, 3.061675548553467, 1.5231534242630005, 2.869701862335205, 1.0390055179595947, 2.398108959197998, 2.3194971084594727, 0.006264267954975367, 0.55373215675354, 0.9159108996391296, 0.8218737840652466, 1.25406813621521, 2.975008487701416, 1.237290620803833, 3.0113353729248047, 0.05650677904486656, 1.3041861057281494, 1.3965898752212524, 0.7809767127037048, 3.345233917236328, 2.719909906387329, 0.1364465206861496, 0.0846932977437973, 1.6689995527267456, 0.6596444845199585, 2.426982879638672, 3.1162309646606445, 4.282220840454102, 1.9874988794326782, 1.7759686708450317]","[-0.20799170434474945, -0.06955411285161972, -0.4465312957763672, -1.2625540494918823, -0.35582104325294495, -1.0409018993377686, -0.1565522402524948, -1.1886802911758423, -0.9203736782073975, -0.0005673944251611829, -0.1450861245393753, -0.2304924875497818, -0.10762607306241989, -0.37475183606147766, -1.1199066638946533, -0.22641567885875702, -0.9902151823043823, -0.005505281034857035, -0.6538069844245911, -0.7009321451187134, -0.4293760359287262, -1.8894548416137695, -0.7536152601242065, -0.01960250362753868, -0.010155552998185158, -0.8623941540718079, -0.15778295695781708, -0.9729894399642944, -1.4214355945587158, -2.154015064239502, -0.5845077633857727, -0.9794140458106995]"
tqa:2a246059925d,train,1,"[0.08690576255321503, 0.027683889493346214, 0.04287993907928467, 0.8697317838668823, 2.1933751106262207, 0.007350713945925236, 0.32838064432144165, 0.6159229278564453, 0.01609215885400772, 0.12418702244758606, 0.11606712639331818, 0.0677189975976944, 0.22814466059207916, 0.06859339028596878, 0.03200845047831535, 0.31912603974342346, 0.0774683952331543, 0.030277002602815628, 0.04507065564393997, 0.8135141134262085, 1.232844352722168, 0.005751828663051128, 0.17714346945285797, 0.3258570730686188, 0.012150758877396584, 0.09759144484996796, 0.0851057767868042, 0.03953944891691208, 0.18324686586856842, 0.05599093437194824, 0.03148702159523964, 0.2199820578098297]","[-0.010149888694286346, -0.002998501295223832, -0.004673154558986425, -0.4315422475337982, -0.7055385708808899, -0.0007502601947635412, -0.03775746002793312, -0.13880613446235657, -0.001404728856869042, -0.013749530538916588, -0.01222168654203415, -0.006347376853227615, -0.03501752391457558, -0.006436214316636324, -0.003967510536313057, -0.036883968859910965, -0.008657658472657204, -0.0032728936057537794, -0.004793343134224415, -0.4423326849937439, -0.28714075684547424, -0.0006266061100177467, -0.01845533773303032, -0.06126147136092186, -0.001029557315632701, -0.010405691340565681, -0.008404363878071308, -0.003515613032504916, -0.027597885578870773, -0.005059889983385801, -0.003794020274654031, -0.0246718879789114]"
tqa:d23b75a77a34,train,0,"[0.00939430482685566, 0.10668999701738358, 0.008595766499638557, 0.0016991379670798779, 0.2335849106311798, 0.11346691101789474, 0.011239621788263321, 0.5316721796989441, 0.857189416885376, 0.42214351892471313, 0.12839752435684204, 0.5904109477996826, 2.0598244667053223, 0.0045890212059021, 0.43554550409317017, 0.42818689346313477, 0.1684577465057373, 0.09903629124164581, 0.02304653450846672, 0.06520703434944153, 0.007855361327528954, 0.04283865541219711, 0.005720658227801323, 0.0011422589886933565, 0.14771431684494019, 0.04319514334201813, 0.010892951861023903, 0.36893025040626526, 0.41411933302879333, 0.3387344181537628, 0.08764073997735977, 0.4464854896068573]","[-0.0007269124034792185, -0.014156514778733253, -0.0007707485929131508, -0.0001358893496217206, -0.039442792534828186, -0.011567898094654083, -0.0010773098329082131, -0.11747346818447113, -0.10348308086395264, -0.09317515790462494, -0.014116787351667881, -0.1071086898446083, -0.5094246864318848, -0.0003494605771265924, -0.06458383053541183, -0.07249701023101807, -0.02359561063349247, -0.010919460095465183, -0.0022997616324573755, -0.008249730803072453, -0.0005938435206189752, -0.004532540217041969, -0.00047434045700356364, -8.630380034446716e-05, -0.02255185879766941, -0.004275823477655649, -0.0010696887038648129, -0.07216954976320267, -0.04227510094642639, -0.06874670088291168, -0.009335909970104694, -0.07581447064876556]"
tqa:1d6c4392bf93,val,1,"[0.09029600769281387, 0.09590880572795868, 0.04612093046307564, 0.014255005866289139, 0.01367165707051754, 0.008142953738570213, 0.509543776512146, 0.023400677368044853, 0.008341283537447453, 0.029337788000702858, 0.10189676284790039, 2.8882944583892822, 4.234610557556152, 0.06338412314653397, 0.03714129328727722, 0.009210381656885147, 0.01613646000623703, 0.006180719472467899, 0.011406127363443375, 0.005311362911015749, 0.017398791387677193, 0.1107150986790657, 0.01980145089328289, 0.004871021956205368, 0.48139339685440063, 0.007410157006233931, 0.0016990973381325603, 0.5749595165252686, 0.013340996578335762, 0.006323232781141996, 0.02926917001605034, 0.07485903799533844]","[-0.011209959164261818, -0.008653049357235432, -0.004427986219525337, -0.0013699679402634501, -0.0016301688738167286, -0.0007917130133137107, -0.09695523232221603, -0.0019496734021231532, -0.0006491222884505987, -0.0032737255096435547, -0.009607624262571335, -0.7083320617675781, -1.546431064605713, -0.006715585943311453, -0.0029886364936828613, -0.0009348789462819695, -0.0020293849520385265, -0.0005220004240982234, -0.0011155341053381562, -0.000504723924677819, -0.0020573418587446213, -0.014833396300673485, -0.00228441902436316, -0.00038378025055862963, -0.15311093628406525, -0.0006379238329827785, -0.00014828535495325923, -0.12468116730451584, -0.0009446449112147093, -0.0005119920242577791, -0.0032896471675485373, -0.006933912634849548]"
tqa:be0c29d9c125,val,1,"[0.15005937218666077, 0.346468985080719, 0.26039552688598633, 0.7254128456115723, 0.00042067960021086037, 0.11545000225305557, 0.010873232036828995, 0.03929263353347778, 0.027563821524381638, 0.637143611907959, 0.02294810675084591, 0.009913487359881401, 0.007937989197671413, 0.03122875653207302, 0.17717605829238892, 0.19635842740535736, 0.0004223418945912272, 0.1109541580080986, 0.059883713722229004, 0.10862715542316437, 1.2929776906967163, 3.211108446121216, 0.03900449350476265, 1.498093843460083, 2.46695876121521, 1.1117424964904785, 4.153504371643066, 2.8708298206329346, 1.5411181449890137, 0.8338462710380554, 2.9673757553100586, 0.6478103399276733]","[-0.028612986207008362, -0.07047330588102341, -0.0620122067630291, -0.19179879128932953, -2.5748875486897305e-05, -0.018437432125210762, -0.001192573574371636, -0.005239089950919151, -0.002983050188049674, -0.1313248723745346, -0.0024995533749461174, -0.001121845212765038, -0.0008391196606680751, -0.00471907202154398, -0.034572649747133255, -0.04684102162718773, -2.5748875486897305e-05, -0.022480178624391556, -0.007935781031847, -0.021235482767224312, -1.0342403650283813, -1.324489951133728, -0.0032048076391220093, -0.4218541383743286, -1.1700170040130615, -0.16421984136104584, -1.6485422849655151, -0.9555330276489258, -0.5772508382797241, -0.5056979060173035, -1.2504626512527466, -0.3065301477909088]"
tqa:e57ec178923d,train,0,"[0.17553207278251648, 0.8297618627548218, 0.31931865215301514, 0.0016530608991160989, 0.10415612161159515, 0.025801032781600952, 0.0009850352071225643, 0.602719247341156, 2.644420623779297, 0.7775906324386597, 0.13733363151550293, 0.003874793415889144, 1.1867783069610596, 0.6745634078979492, 0.015997741371393204, 0.6061661839485168, 0.5742945671081543, 0.028553329408168793, 2.490527629852295, 2.3234739303588867, 2.0677638053894043, 0.3090480864048004, 1.8275175094604492, 1.8118550777435303, 2.4294142723083496, 1.3111345767974854, 0.18863674998283386, 1.5281777381896973, 1.4144113063812256, 2.557082414627075, 0.5309000015258789, 2.634707450866699]","[-0.03410983458161354, -0.28962838649749756, -0.061875730752944946, -0.0001267114421352744, -0.01984783634543419, -0.0034878156147897243, -7.64102369430475e-05, -0.20562516152858734, -1.4083397388458252, -0.1869899481534958, -0.020924299955368042, -0.0004051103023812175, -0.7534627914428711, -0.4421214759349823, -0.0016946729738265276, -0.14810094237327576, -0.11564069986343384, -0.0026134641375392675, -1.0095962285995483, -0.6365007162094116, -0.9041093587875366, -0.06176893785595894, -0.6413441300392151, -1.242194414138794, -1.497737169265747, -0.9032845497131348, -0.034803859889507294, -0.6370865106582642, -0.3987138867378235, -0.6202114820480347, -0.15452730655670166, -0.8451048135757446]"
tqa:a1aafc6296f4,train,1,"[4.011785507202148, 2.211318254470825, 3.7396814823150635, 1.662365436553955, 1.5896575450897217, 4.332947254180908, 2.23334002494812, 1.4376509189605713, 2.0510354042053223, 0.7025830149650574, 1.7832601070404053, 0.1525280773639679, 0.004625183530151844, 0.005586528219282627, 3.182410955429077, 1.1268301010131836, 4.708063125610352, 1.6606595516204834, 2.4921445846557617, 2.1573123931884766, 0.8984928727149963, 0.4836863577365875, 0.0007364006014540792, 4.077521800994873, 0.08871331810951233, 0.7624469995498657, 3.358726739883423, 0.7374600172042847, 0.20143407583236694, 0.32288646697998047, 1.1002418994903564, 0.4603372812271118]","[-1.5165544748306274, -0.5851199626922607, -1.2369593381881714, -0.4607400894165039, -0.5766274929046631, -2.1462056636810303, -1.0196552276611328, -0.6960541605949402, -1.1134302616119385, -0.13150225579738617, -1.1451900005340576, -0.03280501812696457, -0.00033706706017255783, -0.0005233110277913511, -0.712108314037323, -0.6502044200897217, -1.6915377378463745, -0.6758426427841187, -0.6568110585212708, -1.3458402156829834, -0.30114349722862244, -0.06862860918045044, -4.60137271147687e-05, -1.240393877029419, -0.015206243842840195, -0.429942786693573, -1.184705138206482, -0.721979558467865, -0.03954363614320755, -0.06579585373401642, -0.7091860771179199, -0.11905527114868164]"
tqa:3f0e9e95b73e,val,1,"[2.0019617080688477, 1.8477240800857544, 1.7512930631637573, 1.6809697151184082, 1.8329603672027588, 1.7748008966445923, 1.8743386268615723, 1.7183759212493896, 0.22486956417560577, 0.09399935603141785, 0.025567075237631798, 0.7165948152542114, 0.97264564037323, 0.780732274055481, 0.23978227376937866, 0.0046677659265697, 1.5380141735076904, 1.8797907829284668, 0.8982734680175781, 3.4512217044830322, 1.5597188472747803, 0.2479552924633026, 0.384100079536438, 0.08021318167448044, 0.4759184718132019, 0.005790751427412033, 1.6918622255325317, 0.2441493272781372, 0.1710929572582245, 0.6257895231246948, 0.09559806436300278, 0.010712673887610435]","[-1.245436668395996, -0.423117071390152, -0.9683263897895813, -0.7557308673858643, -0.5959287881851196, -0.7219913601875305, -0.6096926331520081, -1.0748765468597412, -0.04384377598762512, -0.013672629371285439, -0.003601495176553726, -0.30372729897499084, -0.4184861481189728, -0.207441508769989, -0.027018243446946144, -0.0003505330823827535, -0.36482226848602295, -0.4359014928340912, -0.15213066339492798, -1.0289044380187988, -0.269715279340744, -0.03506379574537277, -0.06348983943462372, -0.00891136284917593, -0.1735687106847763, -0.000556314189452678, -0.5483242273330688, -0.03198318928480148, -0.019019143655896187, -0.12243577092885971, -0.010605521500110626, -0.000802075956016779]"
tqa:797968eb3657,test,1,"[1.2407995462417603, 2.2058169841766357, 0.7489207983016968, 2.3926310539245605, 1.8878297805786133, 2.619174003601074, 3.4373035430908203, 2.5640859603881836, 1.6848328113555908, 1.1499946117401123, 1.5586755275726318, 0.37716227769851685, 0.1327999234199524, 0.0023343197535723448, 0.06517720967531204, 1.5594594478607178, 0.610855221748352, 0.004537168424576521, 0.14871671795845032, 0.6703808307647705, 2.8299269676208496, 0.8720945119857788, 1.8797643184661865, 0.29977455735206604, 1.26218843460083, 0.7575546503067017, 2.7097525596618652, 2.7005653381347656, 2.234251022338867, 0.8285828828811646, 0.6172354817390442, 0.771024227142334]","[-0.4207237958908081, -1.666533350944519, -0.1815020889043808, -1.1394084692001343, -0.5561020970344543, -1.0923618078231812, -1.0745062828063965, -0.6015549302101135, -0.5595452189445496, -0.23997966945171356, -0.840430498123169, -0.06568065285682678, -0.017461614683270454, -0.00019262365822214633, -0.008234715089201927, -0.6342529654502869, -0.08135882765054703, -0.0003488647344056517, -0.019122300669550896, -0.19433243572711945, -1.4529589414596558, -0.3961625099182129, -1.2990456819534302, -0.05029386281967163, -0.2813098430633545, -0.17392320930957794, -1.4470267295837402, -0.6251892447471619, -0.5647324919700623, -0.16374783217906952, -0.08936253935098648, -0.16043461859226227]"
