qid,split,y,last_ent_tail_vec,last_lp_tail_vec
tqa:33fe7f3e7c0e,train,0,"[2.196467399597168, 1.984830379486084, 1.2348792552947998, 5.289717674255371, 2.6072301864624023, 1.099141240119934, 1.5068291425704956, 0.6144996881484985, 1.1447697877883911, 2.0111093521118164, 1.8548026084899902, 2.0650572776794434, 1.8562602996826172, 3.2534193992614746, 0.006055257748812437, 2.0289692878723145, 2.335732936859131, 0.9921879768371582, 0.23503030836582184, 0.20039431750774384, 1.8222402334213257, 0.011897438205778599, 0.13437019288539886, 0.21887072920799255, 0.052100151777267456, 0.464495986700058, 0.002812975086271763, 0.0005058705573901534, 0.6066768765449524, 0.02306142821907997, 0.0021924420725554228, 0.004985647741705179]","[-0.48604804277420044, -1.2522637844085693, -0.6984161734580994, -2.4578447341918945, -1.4592163562774658, -0.4012981057167053, -0.594754159450531, -0.10216319561004639, -0.29104164242744446, -0.5204651951789856, -0.7085272669792175, -1.3847391605377197, -2.7099602222442627, -0.7272295951843262, -0.0006512666586786509, -0.9077538251876831, -0.9253140091896057, -0.1239701583981514, -0.046112045645713806, -0.0317382737994194, -0.7016873359680176, -0.001157567254267633, -0.01751725748181343, -0.03182061389088631, -0.007648942526429892, -0.17003180086612701, -0.00025602878304198384, -3.683499380713329e-05, -1.3277912139892578, -0.002663637977093458, -0.0001720042055239901, -0.0005017452058382332]"
tqa:c81ccb60b473,val,0,"[2.027817964553833, 0.6194318532943726, 0.27721455693244934, 0.7399553060531616, 0.00019518384942784905, 0.026341678574681282, 0.005449054762721062, 0.036230720579624176, 0.6563014984130859, 2.062648057937622, 0.36278367042541504, 0.003934876061975956, 1.651947021484375, 0.5959382057189941, 1.0730327367782593, 2.9289002418518066, 1.3911269903182983, 0.8635152578353882, 0.03757267817854881, 0.2822192907333374, 1.7930021286010742, 0.5580500364303589, 1.598509430885315, 0.0047531030140817165, 1.1573739051818848, 2.226806163787842, 1.0314701795578003, 2.5960235595703125, 1.041408896446228, 0.6540781259536743, 1.2133195400238037, 0.004633237142115831]","[-0.3845249116420746, -0.24644851684570312, -0.04478941112756729, -0.29674628376960754, -1.4662635294371285e-05, -0.0038742972537875175, -0.0005458295345306396, -0.00447842525318265, -0.2470521628856659, -1.0980700254440308, -0.08881925791501999, -0.00037269797758199275, -0.46783363819122314, -0.17884209752082825, -0.6294094324111938, -1.681790828704834, -0.5922127962112427, -0.4321928024291992, -0.0052477470599114895, -0.07535720616579056, -0.8649459481239319, -0.12277975678443909, -1.0725926160812378, -0.00037698791129514575, -0.4699607491493225, -1.9115294218063354, -0.5255118012428284, -1.1685082912445068, -0.7325781583786011, -0.3771446645259857, -0.6106511950492859, -0.00045265440712682903]"
tqa:055b6a05ff74,train,1,"[3.021571636199951, 0.44168105721473694, 0.29493871331214905, 0.6749309301376343, 0.005025702528655529, 0.0014915431383997202, 0.0013017853489145637, 0.27287834882736206, 0.5175853967666626, 0.6652806401252747, 0.328553169965744, 0.519974946975708, 1.7709287405014038, 0.7217741012573242, 0.9542205333709717, 0.03330905735492706, 0.012053726240992546, 0.6104407906532288, 0.1133258268237114, 1.939098834991455, 0.04374655336141586, 0.08792269974946976, 2.822282314300537, 0.9582115411758423, 1.5831471681594849, 0.618828296661377, 1.4744147062301636, 0.8903838992118835, 0.0016634532948955894, 0.4841926693916321, 0.44150447845458984, 0.006014897022396326]","[-0.6883571743965149, -0.08468989282846451, -0.05875389650464058, -0.35393190383911133, -0.0004543225804809481, -0.00013386306818574667, -0.00011884459672728553, -0.08021802455186844, -0.13878268003463745, -3.1847472190856934, -0.06964161992073059, -0.22474424540996552, -1.273545265197754, -0.4190075099468231, -0.48295265436172485, -0.004237245302647352, -0.0011928117601200938, -0.16437792778015137, -0.023609699681401253, -0.8351860046386719, -0.007397403009235859, -0.011549043469130993, -1.7467715740203857, -1.1983487606048584, -0.6015793085098267, -0.14732924103736877, -1.974096655845642, -0.5211697220802307, -0.0001445904199499637, -0.15948385000228882, -0.08486107736825943, -0.000577402301132679]"
tqa:7f22ac5e99e2,train,1,"[4.214768886566162, 1.2706713676452637, 2.0910229682922363, 2.650304079055786, 0.874503493309021, 0.07993754744529724, 0.38513049483299255, 1.432800054550171, 0.12844738364219666, 0.9525395035743713, 0.07382139563560486, 0.7684780359268188, 1.1883862018585205, 1.0283355712890625, 0.5327639579772949, 0.308575302362442, 0.05064103752374649, 0.04845844954252243, 0.18096734583377838, 0.8332035541534424, 0.003538028569892049, 0.9255327582359314, 0.6962557435035706, 0.009840372949838638, 0.012561723589897156, 0.09109606593847275, 0.9216848611831665, 1.1875395774841309, 1.3220804929733276, 0.00481406319886446, 0.26737579703330994, 0.08700793981552124]","[-1.8743418455123901, -0.6361523270606995, -0.857458233833313, -1.0919718742370605, -0.2581678032875061, -0.00987914763391018, -0.07208103686571121, -0.7591191530227661, -0.017183590680360794, -0.40132570266723633, -0.013594076037406921, -0.28610479831695557, -0.8383163809776306, -0.5222264528274536, -0.17030712962150574, -0.05691119655966759, -0.008608139120042324, -0.00650183018296957, -0.036925673484802246, -0.2955106198787689, -0.0003274143091402948, -0.3916553258895874, -0.5975943803787231, -0.0010592094622552395, -0.0014541300479322672, -0.015389151871204376, -0.5002915263175964, -0.8987743854522705, -0.7207418084144592, -0.00041952868923544884, -0.0554797425866127, -0.013496698811650276]"
tqa:5e8b50a714eb,train,1,"[2.728461265563965, 0.7603009343147278, 2.4357247352600098, 0.6740309000015259, 2.0690982341766357, 3.830465793609619, 3.7804667949676514, 2.9152064323425293, 0.05002027004957199, 3.9839916229248047, 2.726290702819824, 4.063236236572266, 2.0699174404144287, 0.13299967348575592, 0.24310147762298584, 0.003802863648161292, 0.8805210590362549, 0.7665263414382935, 1.5678808689117432, 2.7730863094329834, 2.101064920425415, 0.9728444814682007, 0.029944632202386856, 2.4919698238372803, 2.388657331466675, 1.737351655960083, 0.8451412320137024, 0.40556278824806213, 0.09568297863006592, 0.002235578838735819, 0.8091812133789062, 0.29557645320892334]","[-1.0080366134643555, -0.3017039895057678, -1.1854572296142578, -0.11430381238460541, -1.227945327758789, -2.7063469886779785, -1.8613896369934082, -1.0918810367584229, -0.006661351770162582, -1.51740300655365, -2.072084903717041, -1.3420747518539429, -1.0790464878082275, -0.01811964064836502, -0.059340037405490875, -0.00034195298212580383, -0.20186974108219147, -0.13567319512367249, -0.9224052429199219, -0.6829105019569397, -0.5714461803436279, -0.15791010856628418, -0.0035336690489202738, -0.7459038496017456, -1.1563143730163574, -0.37938398122787476, -0.21003328263759613, -0.103294737637043, -0.009967553429305553, -0.00018749863374978304, -0.1838422417640686, -0.04007701203227043]"
tqa:2a246059925d,train,1,"[3.024292469024658, 0.884634792804718, 1.4656323194503784, 0.29667216539382935, 1.3607152700424194, 0.008813118562102318, 0.36307570338249207, 1.499115228652954, 2.0030040740966797, 0.0483023077249527, 2.822530746459961, 0.010247786529362202, 0.9584810733795166, 1.7148122787475586, 0.01601993292570114, 1.12691068649292, 2.9072043895721436, 2.1914124488830566, 0.0022694237995892763, 0.3429209887981415, 0.2158949375152588, 0.005202548578381538, 0.10961846262216568, 0.9332333207130432, 2.047961711883545, 1.2332003116607666, 0.4495347738265991, 0.00024750782176852226, 0.0006893728859722614, 0.0360984206199646, 1.5178321599960327, 0.07424309849739075]","[-1.3447142839431763, -2.6240384578704834, -1.2401988506317139, -0.04783667251467705, -0.5910861492156982, -0.0009458358981646597, -0.0723416656255722, -2.652432441711426, -0.9481695890426636, -0.007074189838021994, -1.8663055896759033, -0.0009374991059303284, -0.2980414927005768, -0.5540699362754822, -0.0019293281948193908, -0.8106096386909485, -1.24567449092865, -0.4407998025417328, -0.0002330270071979612, -0.08125793933868408, -0.04035206511616707, -0.0005388000281527638, -0.012934358790516853, -0.37556561827659607, -1.0015591382980347, -0.44166192412376404, -0.0957878977060318, -1.597391747054644e-05, -5.6265202147187665e-05, -0.004140733275562525, -0.5789930820465088, -0.01152653619647026]"
tqa:d23b75a77a34,train,0,"[5.420575141906738, 0.056774355471134186, 0.32399818301200867, 0.006459950469434261, 1.9197094440460205, 1.5704905986785889, 2.1108827590942383, 2.0368332862854004, 0.6986453533172607, 1.3728822469711304, 1.649487018585205, 0.10526888072490692, 0.03273466229438782, 1.0504525899887085, 3.7060461044311523, 0.741409420967102, 1.412598729133606, 2.560685873031616, 1.435532808303833, 0.004311599303036928, 0.6618008017539978, 0.8255252242088318, 0.750066339969635, 0.09941744804382324, 1.3049640655517578, 1.6182520389556885, 0.2142183780670166, 1.7654637098312378, 0.002156416419893503, 0.5103782415390015, 0.0017551558557897806, 0.0003893195535056293]","[-2.3128955364227295, -0.007109344471246004, -0.08837936073541641, -0.0007133323233574629, -0.8467128872871399, -2.772637367248535, -0.8316061496734619, -0.5323433876037598, -0.5319855809211731, -0.5454114079475403, -0.4882711172103882, -0.020468439906835556, -0.003909802529960871, -0.9353135228157043, -2.0389928817749023, -0.30253124237060547, -1.218163251876831, -2.8905246257781982, -0.18734298646450043, -0.0004755319678224623, -0.19513177871704102, -0.17433536052703857, -0.2601158022880554, -0.01301261130720377, -0.3677261769771576, -0.3771868348121643, -0.05184922739863396, -1.3292027711868286, -0.0001858300092862919, -0.1829226315021515, -0.00015627116954419762, -2.8371408916427754e-05]"
tqa:1d6c4392bf93,val,1,"[4.429708480834961, 0.014025758020579815, 1.133139967918396, 2.135369300842285, 2.6783738136291504, 0.19638213515281677, 2.569404125213623, 3.146304130554199, 0.7576723098754883, 1.0363740921020508, 0.004807012155652046, 0.16487058997154236, 0.8041509389877319, 1.524247646331787, 0.08533042669296265, 0.03537510335445404, 1.5324772596359253, 0.37456652522087097, 0.0030185263603925705, 1.6851956844329834, 0.9588897824287415, 0.002605793299153447, 0.0014815008034929633, 0.00010652992204995826, 0.0005375713808462024, 0.13686786592006683, 0.0004258240223862231, 0.00016084838716778904, 0.6679295301437378, 2.2207436561584473, 1.4300850629806519, 0.7360244989395142]","[-1.570357084274292, -0.0015804193681105971, -0.21837738156318665, -0.3908875286579132, -0.696068525314331, -0.03172718733549118, -2.0759406089782715, -1.3401294946670532, -0.41530290246009827, -0.6603253483772278, -0.00041631137719377875, -0.025664979591965675, -0.5160879492759705, -0.5918984413146973, -0.011190980672836304, -0.004082441329956055, -1.0949950218200684, -0.09085584431886673, -0.0002516191452741623, -0.6403948068618774, -0.24209094047546387, -0.00022480344341602176, -0.00013362467871047556, -7.390948667307384e-06, -4.100715523236431e-05, -0.02856525592505932, -3.361645576660521e-05, -1.2397689715726301e-05, -0.2093433290719986, -0.6538512110710144, -0.5516226291656494, -0.308025985956192]"
tqa:be0c29d9c125,val,0,"[2.4324769973754883, 0.12207118421792984, 0.8655099868774414, 0.513367772102356, 1.3232146501541138, 0.0020162404980510473, 0.01046287827193737, 0.02866635099053383, 1.1236767768859863, 2.159785747528076, 2.0631651878356934, 0.018104564398527145, 0.02579365484416485, 0.260398268699646, 3.0692361178807914e-05, 1.1903809309005737, 0.2778533399105072, 1.2972526550292969, 0.24934646487236023, 0.4129027724266052, 0.8947420120239258, 0.7386500835418701, 0.0028356993570923805, 0.011185435578227043, 0.18061885237693787, 0.036549314856529236, 0.020521797239780426, 0.9801340699195862, 0.023261457681655884, 0.07618442177772522, 0.009005401283502579, 0.004559758584946394]","[-0.560810387134552, -0.018786944448947906, -0.284768283367157, -0.10150976479053497, -0.5858880877494812, -0.00018010901112575084, -0.0011893587652593851, -0.0038298843428492546, -2.4137632846832275, -0.807990312576294, -0.7220163941383362, -0.001899820752441883, -0.0028166405390948057, -0.037894509732723236, -1.4305104514278355e-06, -0.4636092782020569, -0.05350952968001366, -1.425325870513916, -0.062055230140686035, -0.10076753050088882, -0.5952535271644592, -0.24398428201675415, -0.00028784899041056633, -0.0012172202114015818, -0.04049414396286011, -0.004817070905119181, -0.0024227334652096033, -0.3364733159542084, -0.0025628122966736555, -0.014127835631370544, -0.0010455148294568062, -0.0004401430196594447]"
tqa:e57ec178923d,train,0,"[3.2407166957855225, 0.4705503582954407, 4.7303266525268555, 5.172262191772461, 0.14972037076950073, 0.7425497770309448, 2.657719373703003, 1.3717896938323975, 2.604133367538452, 1.0732563734054565, 0.29181817173957825, 0.21939823031425476, 0.9789271354675293, 1.5573534965515137, 0.4924595355987549, 2.077392339706421, 0.5211478471755981, 0.0020467943977564573, 0.08713647723197937, 0.09631834924221039, 1.0449116230010986, 2.223196506500244, 0.5652302503585815, 0.5618485808372498, 0.444656640291214, 0.2005365788936615, 0.0018778258236125112, 0.003761561820283532, 2.713062286376953, 0.032961804419755936, 0.5520668625831604, 0.2372545748949051]","[-1.499386191368103, -0.08360858261585236, -2.1452605724334717, -1.8585048913955688, -0.03034559264779091, -0.31684550642967224, -1.2484208345413208, -0.2848225235939026, -0.9310786724090576, -0.239836186170578, -0.04918048158288002, -0.03489561751484871, -0.6319532990455627, -0.8952861428260803, -0.10218870639801025, -0.7984992861747742, -0.12440846860408783, -0.00017808281700126827, -0.01671558804810047, -0.014024515636265278, -0.7179994583129883, -1.1658859252929688, -0.15358206629753113, -0.18628518283367157, -0.08202940225601196, -0.03663473576307297, -0.00016091958968900144, -0.00034433635300956666, -0.6577683687210083, -0.004481510724872351, -0.18099988996982574, -0.04093879461288452]"
tqa:a1aafc6296f4,train,1,"[5.14700984954834, 0.8768557906150818, 0.07463575899600983, 1.1744074821472168, 0.037214819341897964, 0.909651517868042, 1.5498415231704712, 1.5570279359817505, 0.30512291193008423, 0.09674741327762604, 0.03837171941995621, 0.000977874151431024, 1.0225290060043335, 0.001153352903202176, 0.6982063055038452, 0.002406021347269416, 0.06657218933105469, 1.298589825630188, 0.001906110905110836, 0.8961442708969116, 0.781546950340271, 1.2164273262023926, 2.5409669876098633, 0.7976890802383423, 0.3392089009284973, 0.64653480052948, 2.0572104454040527, 1.0013676881790161, 0.7720345854759216, 0.004107591696083546, 0.3015980124473572, 1.5158894062042236]","[-1.9801969528198242, -0.33754870295524597, -0.009338035248219967, -0.40285181999206543, -0.0043235402554273605, -0.219660684466362, -0.49993807077407837, -0.8167855739593506, -0.0752437636256218, -0.014943210408091545, -0.005867281928658485, -7.521823135903105e-05, -0.7613562941551208, -9.7508447652217e-05, -0.6858694553375244, -0.00021288513380568475, -0.009371575899422169, -0.5298577547073364, -0.00018606838420964777, -0.321792334318161, -0.5477914214134216, -0.42124322056770325, -1.0968869924545288, -0.3992483615875244, -0.0552908256649971, -0.14795732498168945, -1.0976488590240479, -0.44028547406196594, -0.19792482256889343, -0.0004011779965367168, -0.055876296013593674, -1.05105459690094]"
tqa:3f0e9e95b73e,val,1,"[6.383998870849609, 0.00031993346055969596, 1.8392610549926758, 3.0573196411132812, 0.00390554778277874, 1.7728583812713623, 3.149233341217041, 0.7758197784423828, 3.7554259300231934, 2.53480863571167, 4.894362926483154, 0.3066149055957794, 0.33707326650619507, 0.4267793893814087, 0.4491138458251953, 0.0009873362723737955, 0.0004972395836375654, 0.0023258677683770657, 0.25207552313804626, 0.6650336980819702, 0.031542904675006866, 0.0009591113193891943, 1.2159862518310547, 0.5966223478317261, 0.20859180390834808, 3.376784324645996, 1.496201992034912, 4.229793548583984, 0.02516794018447399, 0.021048761904239655, 0.015273353084921837, 0.08636070042848587]","[-2.0943233966827393, -2.2053474822314456e-05, -1.6479321718215942, -1.1501127481460571, -0.0004148814477957785, -0.9479280710220337, -0.8566446900367737, -0.10927930474281311, -1.6602307558059692, -1.1264665126800537, -2.0167219638824463, -0.0663335919380188, -0.045069437474012375, -0.10316141694784164, -0.09025238454341888, -7.557583012385294e-05, -3.838465272565372e-05, -0.00021479207498487085, -0.04948310926556587, -1.5130400657653809, -0.002707983832806349, -8.761498611420393e-05, -0.3942336440086365, -0.1132369339466095, -0.034774042665958405, -2.039778709411621, -0.4732479453086853, -1.7816550731658936, -0.002608946058899164, -0.002069357316941023, -0.0015467357588931918, -0.012103565037250519]"
tqa:797968eb3657,test,1,"[3.9337005615234375, 1.4753438234329224, 1.5030083656311035, 2.5095396041870117, 1.6196677684783936, 1.8605046272277832, 1.7825846672058105, 1.4601778984069824, 0.000394011934986338, 1.769557237625122, 1.7389013767242432, 2.4369921684265137, 0.007242238614708185, 1.1869375705718994, 0.06715153157711029, 2.7988250255584717, 1.0421687364578247, 0.014787371270358562, 1.6791285276412964, 0.4977169334888458, 1.0498963594436646, 0.014664217829704285, 0.20173412561416626, 0.14552831649780273, 0.8899922370910645, 0.04138311743736267, 0.003256917465478182, 1.7440354824066162, 0.18431848287582397, 0.11935960501432419, 0.22423365712165833, 0.0010933085577562451]","[-2.604816436767578, -0.5092666149139404, -0.3638049364089966, -1.2667651176452637, -0.6807295680046082, -0.891435980796814, -1.12752366065979, -0.47486984729766846, -3.015949550899677e-05, -0.5412830114364624, -1.160779356956482, -0.9664087295532227, -0.0007384672062471509, -0.6609266400337219, -0.0077442885376513, -1.5092322826385498, -0.6405165791511536, -0.001430917764082551, -0.38177168369293213, -0.15946149826049805, -0.5296717882156372, -0.0016499252524226904, -0.031700510531663895, -0.030221497640013695, -0.30332326889038086, -0.005686416290700436, -0.0003486264031380415, -1.0230607986450195, -0.03916531056165695, -0.023908989503979683, -0.060281578451395035, -8.654219709569588e-05]"
